Concurso,Data,bola 1,bola 2,bola 3,bola 4,bola 5,bola 6,Acertou
4103,23/02/2024,58,59,25,42,55,31,0
4104,23/02/2024,2,32,49,19,18,17,0
4105,23/02/2024,18,30,57,12,46,49,0
4106,23/02/2024,6,9,29,8,26,56,0
4107,23/02/2024,11,33,23,35,12,8,0
4108,23/02/2024,48,6,2,40,37,47,0
4109,23/02/2024,23,17,13,60,4,20,0
4110,23/02/2024,36,6,37,1,47,52,0
4111,23/02/2024,29,10,39,54,26,35,0
4112,23/02/2024,19,54,4,31,59,2,0
4113,23/02/2024,43,16,59,10,36,56,0
4114,23/02/2024,32,41,53,59,33,43,0
4115,23/02/2024,53,44,38,48,32,35,0
4116,23/02/2024,46,3,2,42,16,22,0
4117,23/02/2024,40,8,16,26,48,10,0
4118,23/02/2024,22,54,50,16,26,52,0
4119,23/02/2024,43,50,57,33,15,41,0
4120,23/02/2024,4,40,28,45,21,36,0
4121,23/02/2024,6,58,31,43,1,5,0
4122,23/02/2024,39,15,16,29,46,53,0
4123,23/02/2024,18,13,23,28,11,29,0
4124,23/02/2024,55,27,46,24,56,22,0
4125,23/02/2024,57,39,5,11,19,22,0
4126,23/02/2024,13,26,20,56,21,38,0
4127,23/02/2024,10,52,27,60,21,37,0
4128,23/02/2024,55,56,47,4,40,25,0
4129,23/02/2024,56,38,3,18,34,53,0
4130,23/02/2024,22,8,53,14,6,2,0
4131,23/02/2024,20,58,53,48,38,56,0
4132,23/02/2024,24,51,36,42,34,46,0
4133,23/02/2024,46,57,36,15,48,50,0
4134,23/02/2024,14,18,5,46,6,23,0
4135,23/02/2024,13,42,36,5,48,23,0
4136,23/02/2024,21,50,44,60,55,34,0
4137,23/02/2024,51,49,9,2,46,10,0
4138,23/02/2024,14,46,19,38,1,35,0
4139,23/02/2024,32,55,45,11,33,49,0
4140,23/02/2024,49,19,47,35,37,30,0
4141,23/02/2024,10,47,12,56,54,17,0
4142,23/02/2024,40,56,21,22,28,42,0
4143,23/02/2024,4,48,1,3,50,28,0
4144,23/02/2024,59,20,51,34,37,22,0
4145,23/02/2024,45,50,2,33,36,46,0
4146,23/02/2024,58,28,18,3,43,32,0
4147,23/02/2024,13,4,53,23,33,42,0
4148,23/02/2024,19,47,29,48,2,31,0
4149,23/02/2024,22,56,20,55,17,3,0
4150,23/02/2024,6,7,34,47,4,43,0
4151,23/02/2024,4,24,35,16,29,12,0
4152,23/02/2024,22,48,59,24,9,8,0
4153,23/02/2024,42,2,4,44,38,58,0
4154,23/02/2024,11,38,37,49,32,59,0
4155,23/02/2024,59,50,49,28,3,38,0
4156,23/02/2024,32,46,50,1,42,8,0
4157,23/02/2024,7,10,6,28,2,15,0
4158,23/02/2024,36,3,37,47,18,40,0
4159,23/02/2024,38,59,28,17,47,31,0
4160,23/02/2024,47,36,59,49,4,53,0
4161,23/02/2024,34,38,30,42,45,26,0
4162,23/02/2024,53,33,2,16,10,6,0
4163,23/02/2024,17,46,53,19,50,6,0
4164,23/02/2024,14,7,33,38,5,35,0
4165,23/02/2024,57,24,15,10,49,11,0
4166,23/02/2024,27,7,49,52,6,22,0
4167,23/02/2024,3,39,33,20,15,10,0
4168,23/02/2024,30,41,45,18,32,7,0
4169,23/02/2024,57,2,30,60,4,32,0
4170,23/02/2024,41,58,20,39,47,30,0
4171,23/02/2024,58,24,60,52,10,36,0
4172,23/02/2024,57,24,53,22,59,16,0
4173,23/02/2024,38,45,3,60,21,31,0
4174,23/02/2024,13,6,29,54,30,57,0
4175,23/02/2024,15,43,51,10,4,27,0
4176,23/02/2024,40,37,16,28,2,50,0
4177,23/02/2024,59,3,60,40,55,9,0
4178,23/02/2024,19,27,31,40,39,44,0
4179,23/02/2024,31,60,46,33,29,43,0
4180,23/02/2024,9,14,55,58,24,33,0
4181,23/02/2024,11,49,15,50,59,36,0
4182,23/02/2024,12,6,13,51,27,1,0
4183,23/02/2024,32,10,13,50,24,53,0
4184,23/02/2024,10,47,5,55,49,17,0
4185,23/02/2024,29,30,51,21,14,18,0
4186,23/02/2024,7,21,1,22,58,60,0
4187,23/02/2024,18,54,23,10,50,16,0
4188,23/02/2024,28,59,6,16,32,27,0
4189,23/02/2024,46,13,35,32,38,34,0
4190,23/02/2024,55,22,37,50,19,57,0
4191,23/02/2024,25,54,39,24,57,32,0
4192,23/02/2024,56,28,49,4,21,35,0
4193,23/02/2024,31,9,55,15,58,25,0
4194,23/02/2024,15,39,11,13,57,23,0
4195,23/02/2024,8,49,9,10,50,30,0
4196,23/02/2024,56,20,18,14,57,2,0
4197,23/02/2024,34,4,24,10,3,50,0
4198,23/02/2024,41,48,10,42,32,44,0
4199,23/02/2024,19,55,51,60,31,7,0
4200,23/02/2024,10,59,25,31,23,32,0
4201,23/02/2024,12,19,60,54,38,35,0
4202,23/02/2024,26,39,44,4,50,28,0
4203,23/02/2024,6,12,14,44,52,26,0
4204,23/02/2024,60,20,13,9,58,41,0
4205,23/02/2024,42,21,8,29,7,49,0
4206,23/02/2024,47,24,29,39,31,36,0
4207,23/02/2024,13,1,38,32,25,34,0
4208,23/02/2024,20,21,36,37,44,24,0
4209,23/02/2024,48,19,30,11,50,22,0
4210,23/02/2024,58,5,9,33,50,47,0
4211,23/02/2024,44,60,7,58,37,56,0
4212,23/02/2024,32,18,8,14,11,36,0
4213,23/02/2024,18,3,46,4,50,54,0
4214,23/02/2024,53,54,6,15,25,51,0
4215,23/02/2024,27,4,19,25,24,47,0
4216,23/02/2024,17,31,51,32,57,10,0
4217,23/02/2024,13,2,28,47,35,27,0
4218,23/02/2024,40,25,39,54,5,7,0
4219,23/02/2024,24,36,17,16,55,50,0
4220,23/02/2024,46,43,17,22,19,44,0
4221,23/02/2024,22,52,40,26,2,23,0
4222,23/02/2024,47,22,8,11,4,12,0
4223,23/02/2024,57,12,6,16,36,54,0
4224,23/02/2024,46,55,7,12,53,48,0
4225,23/02/2024,51,15,27,6,57,43,0
4226,23/02/2024,12,39,45,36,60,25,0
4227,23/02/2024,45,18,34,32,49,41,0
4228,23/02/2024,17,49,10,32,41,53,0
4229,23/02/2024,29,26,56,51,37,5,0
4230,23/02/2024,38,5,50,29,28,45,0
4231,23/02/2024,29,18,46,26,14,43,0
4232,23/02/2024,35,8,4,59,15,23,0
4233,23/02/2024,36,48,5,16,38,24,0
4234,23/02/2024,32,58,51,24,1,26,0
4235,23/02/2024,50,31,27,45,60,58,0
4236,23/02/2024,3,41,47,52,44,4,0
4237,23/02/2024,43,2,27,14,51,56,0
4238,23/02/2024,55,16,30,53,5,33,0
4239,23/02/2024,56,8,38,25,1,41,0
4240,23/02/2024,20,33,54,24,52,1,0
4241,23/02/2024,15,23,9,12,17,32,0
4242,23/02/2024,6,17,36,40,5,18,0
4243,23/02/2024,37,9,10,53,60,47,0
4244,23/02/2024,38,18,56,27,2,52,0
4245,23/02/2024,20,53,59,3,29,9,0
4246,23/02/2024,43,11,45,31,33,35,0
4247,23/02/2024,45,31,50,40,55,57,0
4248,23/02/2024,54,38,49,43,58,23,0
4249,23/02/2024,13,34,21,57,26,10,0
4250,23/02/2024,48,7,17,60,42,58,0
4251,23/02/2024,1,39,46,21,59,28,0
4252,23/02/2024,16,3,47,30,38,17,0
4253,23/02/2024,37,12,60,49,47,4,0
4254,23/02/2024,56,48,41,37,51,49,0
4255,23/02/2024,8,20,1,4,57,58,0
4256,23/02/2024,4,37,38,18,13,1,0
4257,23/02/2024,31,55,34,23,41,7,0
4258,23/02/2024,35,30,23,58,56,47,0
4259,23/02/2024,9,12,59,32,18,14,0
4260,23/02/2024,6,18,9,45,5,12,0
4261,23/02/2024,48,18,50,3,45,8,0
4262,23/02/2024,35,30,43,9,11,38,0
4263,23/02/2024,9,31,22,24,23,39,0
4264,23/02/2024,14,58,56,19,15,53,0
4265,23/02/2024,51,25,59,6,56,54,0
4266,23/02/2024,46,57,44,19,26,7,0
4267,23/02/2024,45,25,12,1,16,56,0
4268,23/02/2024,18,21,8,49,47,39,0
4269,23/02/2024,18,41,5,10,19,7,0
4270,23/02/2024,46,58,34,38,30,9,0
4271,23/02/2024,23,4,36,24,45,53,0
4272,23/02/2024,7,60,28,57,33,24,0
4273,23/02/2024,22,11,53,37,58,30,0
4274,23/02/2024,24,28,40,7,11,31,0
4275,23/02/2024,32,22,58,39,25,33,0
4276,23/02/2024,19,7,1,33,22,40,0
4277,23/02/2024,31,47,60,22,37,55,0
4278,23/02/2024,20,58,22,19,21,48,0
4279,23/02/2024,16,23,48,26,32,1,0
4280,23/02/2024,51,58,6,50,7,34,0
4281,23/02/2024,27,42,51,10,41,31,0
4282,23/02/2024,38,13,41,60,28,58,0
4283,23/02/2024,27,57,24,28,45,15,0
4284,23/02/2024,52,41,60,21,23,4,0
4285,23/02/2024,7,4,10,58,9,43,0
4286,23/02/2024,30,21,49,54,20,10,0
4287,23/02/2024,1,8,53,12,40,51,0
4288,23/02/2024,58,17,38,51,60,3,0
4289,23/02/2024,42,55,20,3,31,32,0
4290,23/02/2024,39,11,60,19,40,29,0
4291,23/02/2024,54,22,52,23,36,7,0
4292,23/02/2024,60,35,52,4,10,27,0
4293,23/02/2024,21,15,6,42,37,43,0
4294,23/02/2024,49,58,28,34,42,56,0
4295,23/02/2024,36,38,45,44,20,21,0
4296,23/02/2024,45,16,50,37,47,53,0
4297,23/02/2024,56,29,27,9,38,46,0
4298,23/02/2024,50,57,51,52,17,7,0
4299,23/02/2024,45,55,15,41,2,12,0
4300,23/02/2024,59,34,47,10,48,6,0
4301,23/02/2024,24,5,28,49,58,4,0
4302,23/02/2024,29,60,59,55,50,12,0
4303,23/02/2024,25,43,13,26,18,56,0
4304,23/02/2024,44,36,15,50,29,37,0
4305,23/02/2024,56,12,30,31,33,7,0
4306,23/02/2024,37,1,48,23,3,5,0
4307,23/02/2024,52,51,13,30,7,60,0
4308,23/02/2024,25,31,22,47,60,4,0
4309,23/02/2024,60,28,5,6,33,24,0
4310,23/02/2024,47,34,7,58,28,22,0
4311,23/02/2024,11,27,4,13,37,47,0
4312,23/02/2024,9,51,40,17,15,8,0
4313,23/02/2024,1,29,19,50,5,47,0
4314,23/02/2024,32,27,30,31,45,12,0
4315,23/02/2024,35,44,43,9,34,15,0
4316,23/02/2024,38,3,36,26,31,30,0
4317,23/02/2024,12,50,1,19,16,38,0
4318,23/02/2024,54,52,13,56,47,12,0
4319,23/02/2024,34,25,45,21,9,19,0
4320,23/02/2024,4,35,31,44,1,6,0
4321,23/02/2024,19,42,46,32,36,12,0
4322,23/02/2024,48,40,30,47,57,37,0
4323,23/02/2024,24,59,56,52,25,18,0
4324,23/02/2024,59,35,20,1,18,41,0
4325,23/02/2024,19,58,2,57,10,37,0
4326,23/02/2024,20,51,28,3,12,19,0
4327,23/02/2024,7,56,8,34,25,18,0
4328,23/02/2024,32,28,54,39,30,49,0
4329,23/02/2024,37,52,50,2,49,56,0
4330,23/02/2024,55,15,9,42,3,52,0
4331,23/02/2024,7,39,14,27,47,26,0
4332,23/02/2024,20,51,9,13,29,1,0
4333,23/02/2024,9,59,55,33,3,31,0
4334,23/02/2024,53,25,14,24,7,21,0
4335,23/02/2024,40,18,32,43,10,5,0
4336,23/02/2024,36,18,57,53,17,32,0
4337,23/02/2024,9,57,3,21,11,16,0
4338,23/02/2024,45,1,41,17,40,56,0
4339,23/02/2024,59,31,11,36,8,42,0
4340,23/02/2024,42,11,48,56,60,16,0
4341,23/02/2024,1,23,2,43,34,40,0
4342,23/02/2024,14,31,46,50,9,21,0
4343,23/02/2024,32,57,15,31,53,43,0
4344,23/02/2024,26,33,60,52,4,39,0
4345,23/02/2024,53,3,55,48,12,52,0
4346,23/02/2024,51,30,22,41,3,55,0
4347,23/02/2024,11,24,14,44,30,52,0
4348,23/02/2024,44,58,15,31,9,16,0
4349,23/02/2024,52,60,8,15,10,51,0
4350,23/02/2024,35,52,27,9,25,56,0
4351,23/02/2024,23,5,57,15,36,4,0
4352,23/02/2024,33,51,59,41,49,57,0
4353,23/02/2024,17,48,23,10,46,31,0
4354,23/02/2024,25,1,16,7,46,40,0
4355,23/02/2024,26,31,56,28,25,34,0
4356,23/02/2024,37,48,8,14,50,45,0
4357,23/02/2024,14,36,29,52,56,50,0
4358,23/02/2024,14,41,39,54,28,3,0
4359,23/02/2024,51,55,1,46,41,33,0
4360,23/02/2024,55,34,26,58,46,54,0
4361,23/02/2024,22,32,19,26,2,7,0
4362,23/02/2024,59,51,5,8,49,3,0
4363,23/02/2024,50,20,11,60,40,18,0
4364,23/02/2024,51,60,4,43,17,2,0
4365,23/02/2024,49,6,23,37,52,45,0
4366,23/02/2024,21,57,52,45,39,47,0
4367,23/02/2024,39,29,50,55,26,52,0
4368,23/02/2024,21,49,3,54,1,48,0
4369,23/02/2024,7,17,25,16,51,27,0
4370,23/02/2024,54,13,35,41,22,47,0
4371,23/02/2024,16,36,54,42,23,12,0
4372,23/02/2024,55,43,45,39,60,38,0
4373,23/02/2024,22,13,31,54,10,42,0
4374,23/02/2024,13,33,35,29,23,25,0
4375,23/02/2024,37,20,18,40,58,22,0
4376,23/02/2024,50,52,47,8,30,27,0
4377,23/02/2024,27,42,20,6,2,40,0
4378,23/02/2024,15,17,1,9,49,29,0
4379,23/02/2024,42,36,10,28,50,4,0
4380,23/02/2024,45,8,5,13,44,52,0
4381,23/02/2024,41,40,18,25,59,21,0
4382,23/02/2024,7,28,49,56,19,44,0
4383,23/02/2024,34,47,19,58,1,35,0
4384,23/02/2024,60,26,48,51,8,17,0
4385,23/02/2024,60,58,40,35,4,53,0
4386,23/02/2024,4,37,36,58,28,8,0
4387,23/02/2024,55,59,23,13,18,60,0
4388,23/02/2024,41,11,3,17,52,43,0
4389,23/02/2024,22,21,24,34,38,29,0
4390,23/02/2024,21,39,56,41,33,11,0
4391,23/02/2024,59,35,54,42,30,13,0
4392,23/02/2024,26,12,35,49,47,13,0
4393,23/02/2024,60,8,57,33,20,40,0
4394,23/02/2024,4,45,38,60,2,12,0
4395,23/02/2024,57,52,7,15,18,20,0
4396,23/02/2024,30,4,11,53,6,9,0
4397,23/02/2024,14,9,53,17,28,41,0
4398,23/02/2024,52,46,44,11,8,49,0
4399,23/02/2024,42,5,35,16,37,4,0
4400,23/02/2024,13,16,31,19,51,38,0
4401,23/02/2024,50,21,13,53,51,44,0
4402,23/02/2024,57,58,5,2,31,36,0
4403,23/02/2024,51,34,60,37,20,43,0
4404,23/02/2024,33,15,19,24,31,16,0
4405,23/02/2024,30,40,50,47,43,14,0
4406,23/02/2024,30,46,56,48,7,24,0
4407,23/02/2024,38,28,25,58,30,2,0
4408,23/02/2024,41,12,50,33,38,42,0
4409,23/02/2024,23,26,56,16,25,21,0
4410,23/02/2024,40,34,52,49,53,13,0
4411,23/02/2024,23,24,35,41,9,28,0
4412,23/02/2024,42,7,6,29,51,57,0
4413,23/02/2024,18,5,42,57,47,60,0
4414,23/02/2024,42,31,16,51,7,10,0
4415,23/02/2024,37,53,6,17,12,31,0
4416,23/02/2024,17,34,29,19,51,36,0
4417,23/02/2024,4,57,53,16,35,50,0
4418,23/02/2024,38,12,49,2,5,52,0
4419,23/02/2024,14,41,37,19,44,18,0
4420,23/02/2024,24,31,44,13,59,1,0
4421,23/02/2024,13,5,26,58,14,37,0
4422,23/02/2024,52,28,48,35,31,17,0
4423,23/02/2024,3,12,13,1,10,53,0
4424,23/02/2024,55,40,26,5,44,45,0
4425,23/02/2024,28,42,15,24,8,48,0
4426,23/02/2024,21,8,24,35,33,19,0
4427,23/02/2024,56,34,4,38,27,58,0
4428,23/02/2024,20,30,36,46,29,14,0
4429,23/02/2024,34,43,13,37,4,55,0
4430,23/02/2024,30,39,29,12,1,48,0
4431,23/02/2024,45,44,26,30,43,24,0
4432,23/02/2024,26,32,53,47,19,4,0
4433,23/02/2024,8,14,50,26,3,16,0
4434,23/02/2024,15,14,60,29,54,6,0
4435,23/02/2024,17,27,46,42,48,15,0
4436,23/02/2024,60,31,6,27,4,5,0
4437,23/02/2024,15,56,51,9,14,38,0
4438,23/02/2024,17,59,26,41,12,60,0
4439,23/02/2024,59,16,13,3,54,53,0
4440,23/02/2024,37,47,45,11,38,20,0
4441,23/02/2024,46,26,1,47,27,7,0
4442,23/02/2024,59,35,47,57,18,19,0
4443,23/02/2024,40,56,50,27,49,57,0
4444,23/02/2024,55,60,17,8,42,32,0
4445,23/02/2024,19,54,59,35,60,3,0
4446,23/02/2024,12,19,2,34,29,11,0
4447,23/02/2024,48,51,19,15,55,53,0
4448,23/02/2024,60,30,29,43,1,31,0
4449,23/02/2024,59,15,32,50,60,18,0
4450,23/02/2024,47,28,17,24,56,20,0
4451,23/02/2024,1,17,3,53,8,39,0
4452,23/02/2024,32,24,43,8,37,3,0
4453,23/02/2024,31,58,48,5,38,27,0
4454,23/02/2024,40,51,18,42,4,41,0
4455,23/02/2024,34,52,57,1,39,27,0
4456,23/02/2024,38,35,48,56,26,33,0
4457,23/02/2024,48,10,6,36,14,35,0
4458,23/02/2024,37,43,16,29,47,2,0
4459,23/02/2024,19,18,7,34,24,2,0
4460,23/02/2024,25,39,15,56,17,37,0
4461,23/02/2024,25,55,10,14,12,42,0
4462,23/02/2024,29,39,45,34,40,6,0
4463,23/02/2024,38,58,13,48,60,59,0
4464,23/02/2024,31,24,47,7,48,45,0
4465,23/02/2024,31,33,43,25,30,13,0
4466,23/02/2024,21,14,16,60,40,1,0
4467,23/02/2024,33,31,7,57,5,47,0
4468,23/02/2024,4,10,29,34,9,14,0
4469,23/02/2024,44,42,28,3,26,38,0
4470,23/02/2024,23,8,22,12,39,24,0
4471,23/02/2024,37,11,18,48,40,57,0
4472,23/02/2024,28,33,19,53,44,59,0
4473,23/02/2024,26,1,40,51,14,9,0
4474,23/02/2024,42,27,22,16,1,14,0
4475,23/02/2024,5,36,51,37,38,55,0
4476,23/02/2024,5,53,33,50,60,47,0
4477,23/02/2024,13,14,33,48,36,8,0
4478,23/02/2024,14,34,45,25,1,36,0
4479,23/02/2024,45,39,19,42,22,16,0
4480,23/02/2024,20,4,14,33,31,48,0
4481,23/02/2024,51,27,39,32,50,56,0
4482,23/02/2024,60,37,18,13,25,10,0
4483,23/02/2024,26,59,39,33,14,41,0
4484,23/02/2024,34,4,29,38,7,13,0
4485,23/02/2024,12,23,28,52,47,8,0
4486,23/02/2024,30,45,16,6,59,43,0
4487,23/02/2024,34,60,14,20,52,21,0
4488,23/02/2024,16,39,47,50,36,7,0
4489,23/02/2024,41,54,59,33,42,15,0
4490,23/02/2024,20,5,18,39,44,27,0
4491,23/02/2024,46,26,12,19,5,3,0
4492,23/02/2024,30,19,52,23,55,47,0
4493,23/02/2024,4,22,48,49,1,27,0
4494,23/02/2024,20,8,40,23,33,29,0
4495,23/02/2024,46,42,55,6,5,37,0
4496,23/02/2024,19,6,42,17,29,2,0
4497,23/02/2024,56,49,10,52,40,46,0
4498,23/02/2024,45,3,46,51,1,23,0
4499,23/02/2024,8,2,56,43,57,27,0
4500,23/02/2024,38,58,47,12,29,31,0
4501,23/02/2024,31,59,58,6,39,54,0
4502,23/02/2024,25,34,10,18,44,1,0
4503,23/02/2024,42,20,17,57,14,16,0
4504,23/02/2024,20,51,14,2,58,57,0
4505,23/02/2024,54,22,39,23,15,38,0
4506,23/02/2024,42,6,53,22,52,11,0
4507,23/02/2024,21,45,6,33,19,54,0
4508,23/02/2024,24,6,9,23,53,22,0
4509,23/02/2024,10,12,29,50,34,30,0
4510,23/02/2024,18,48,14,34,55,44,0
4511,23/02/2024,58,2,15,56,52,28,0
4512,23/02/2024,45,23,12,30,6,35,0
4513,23/02/2024,36,5,44,18,49,47,1
4514,23/02/2024,60,43,15,39,50,46,0
4515,23/02/2024,29,19,57,24,20,15,0
4516,23/02/2024,40,59,17,35,15,12,0
4517,23/02/2024,11,48,23,3,45,22,0
4518,23/02/2024,30,42,51,15,7,54,0
4519,23/02/2024,12,6,45,26,47,21,0
4520,23/02/2024,21,52,55,46,15,43,0
4521,23/02/2024,10,2,58,44,37,34,0
4522,23/02/2024,57,52,45,3,8,44,0
4523,23/02/2024,23,5,29,49,16,30,0
4524,23/02/2024,11,20,38,49,52,28,0
4525,23/02/2024,37,30,20,21,6,12,0
4526,23/02/2024,19,30,60,28,31,44,0
4527,23/02/2024,23,53,36,3,16,31,0
4528,23/02/2024,23,55,13,54,17,58,0
4529,23/02/2024,8,19,35,31,37,51,0
4530,23/02/2024,11,12,46,6,57,40,0
4531,23/02/2024,57,21,25,44,29,3,0
4532,23/02/2024,45,5,59,6,36,21,0
4533,23/02/2024,44,21,7,31,50,54,0
4534,23/02/2024,20,1,35,18,28,38,0
4535,23/02/2024,26,24,48,51,40,55,0
4536,23/02/2024,41,1,30,17,15,40,0
4537,23/02/2024,25,4,54,14,19,34,0
4538,23/02/2024,41,19,45,25,27,35,0
4539,23/02/2024,33,30,35,42,37,6,0
4540,23/02/2024,24,22,5,57,55,58,0
4541,23/02/2024,54,50,48,12,4,19,0
4542,23/02/2024,33,32,7,15,40,44,0
4543,23/02/2024,16,15,54,11,25,57,0
4544,23/02/2024,24,15,4,54,50,10,0
4545,23/02/2024,54,8,14,46,39,40,0
4546,23/02/2024,60,57,17,49,44,8,0
4547,23/02/2024,47,53,34,40,45,32,0
4548,23/02/2024,56,49,13,35,25,51,0
4549,23/02/2024,13,36,37,54,57,9,0
4550,23/02/2024,49,43,51,39,1,30,0
4551,23/02/2024,20,32,26,11,55,10,0
4552,23/02/2024,21,54,36,44,9,4,0
4553,23/02/2024,18,14,44,58,45,22,0
4554,23/02/2024,10,50,3,36,33,2,0
4555,23/02/2024,44,27,4,16,38,3,0
4556,23/02/2024,8,37,32,43,3,42,0
4557,23/02/2024,58,47,12,44,55,14,0
4558,23/02/2024,57,32,6,42,20,49,0
4559,23/02/2024,30,3,7,22,58,51,0
4560,23/02/2024,21,32,38,48,55,47,0
4561,23/02/2024,20,12,46,19,29,2,0
4562,23/02/2024,41,18,57,42,32,47,0
4563,23/02/2024,31,28,54,16,34,19,0
4564,23/02/2024,51,39,12,34,21,48,0
4565,23/02/2024,26,59,46,20,22,39,0
4566,23/02/2024,27,24,12,57,32,41,0
4567,23/02/2024,54,20,29,5,26,48,0
4568,23/02/2024,36,28,42,32,30,20,0
4569,23/02/2024,3,36,5,57,30,20,0
4570,23/02/2024,18,31,53,5,30,16,0
4571,23/02/2024,11,25,9,5,28,10,0
4572,23/02/2024,31,44,16,43,58,13,0
4573,23/02/2024,3,32,38,35,40,54,0
4574,23/02/2024,8,44,37,30,28,56,0
4575,23/02/2024,11,58,36,56,15,40,0
4576,23/02/2024,40,39,27,36,13,57,0
4577,23/02/2024,8,52,15,27,59,25,0
4578,23/02/2024,19,7,31,48,4,13,0
4579,23/02/2024,27,16,31,14,54,49,0
4580,23/02/2024,8,60,38,7,24,28,0
4581,23/02/2024,4,34,52,31,25,33,0
4582,23/02/2024,27,25,42,57,19,34,0
4583,23/02/2024,11,18,14,23,3,5,0
4584,23/02/2024,26,58,40,2,34,37,0
4585,23/02/2024,27,13,16,33,6,52,0
4586,23/02/2024,7,45,20,27,19,60,0
4587,23/02/2024,16,24,38,20,37,14,0
4588,23/02/2024,46,24,54,31,29,12,0
4589,23/02/2024,33,10,39,6,7,30,0
4590,23/02/2024,60,50,40,18,39,31,0
4591,23/02/2024,40,6,5,44,13,15,0
4592,23/02/2024,21,40,57,20,10,35,0
4593,23/02/2024,39,14,54,5,56,17,0
4594,23/02/2024,50,34,55,39,43,42,0
4595,23/02/2024,54,49,48,6,17,9,0
4596,23/02/2024,12,15,6,53,39,22,0
4597,23/02/2024,31,37,39,30,59,47,0
4598,23/02/2024,18,11,47,35,53,45,0
4599,23/02/2024,46,15,33,54,9,34,0
4600,23/02/2024,31,27,11,10,30,22,0
4601,23/02/2024,7,12,51,52,24,39,0
4602,23/02/2024,6,35,8,32,46,53,0
4603,23/02/2024,22,40,60,6,24,53,0
4604,23/02/2024,42,10,12,59,15,40,0
4605,23/02/2024,42,53,10,5,11,44,0
4606,23/02/2024,4,44,2,15,36,28,0
4607,23/02/2024,20,22,34,4,7,55,0
4608,23/02/2024,16,46,5,22,50,49,0
4609,23/02/2024,19,48,3,43,1,9,0
4610,23/02/2024,15,41,36,17,51,33,0
4611,23/02/2024,6,31,26,21,1,50,0
4612,23/02/2024,29,43,50,49,48,55,0
4613,23/02/2024,5,32,8,40,18,50,0
4614,23/02/2024,38,17,11,26,30,53,0
4615,23/02/2024,49,60,48,5,12,23,0
4616,23/02/2024,1,53,48,39,18,15,0
4617,23/02/2024,39,38,47,10,31,57,0
4618,23/02/2024,44,42,60,45,39,43,0
4619,23/02/2024,57,25,48,30,24,15,0
4620,23/02/2024,46,16,44,59,54,28,0
4621,23/02/2024,33,6,5,36,3,37,0
4622,23/02/2024,27,33,22,41,11,28,0
4623,23/02/2024,51,26,33,58,31,60,0
4624,23/02/2024,51,32,56,27,3,36,0
4625,23/02/2024,57,29,42,50,46,11,0
4626,23/02/2024,30,13,54,7,24,11,0
4627,23/02/2024,47,4,54,37,36,22,0
4628,23/02/2024,27,25,22,38,54,42,0
4629,23/02/2024,15,56,38,55,32,18,0
4630,23/02/2024,8,1,44,20,47,24,0
4631,23/02/2024,18,58,44,52,25,47,0
4632,23/02/2024,1,36,27,7,55,11,0
4633,23/02/2024,30,40,20,23,21,24,0
4634,23/02/2024,47,40,32,58,42,17,0
4635,23/02/2024,20,37,54,42,12,22,0
4636,23/02/2024,14,51,10,25,44,36,0
4637,23/02/2024,1,57,31,11,59,30,0
4638,23/02/2024,35,24,37,46,48,9,0
4639,23/02/2024,29,19,30,46,57,11,0
4640,23/02/2024,32,37,17,21,36,41,0
4641,23/02/2024,49,5,10,4,39,36,0
4642,23/02/2024,22,55,28,51,54,6,0
4643,23/02/2024,53,2,26,28,36,35,0
4644,23/02/2024,3,10,58,32,8,22,0
4645,23/02/2024,53,40,19,10,23,45,0
4646,23/02/2024,6,51,33,36,43,58,0
4647,23/02/2024,56,15,44,35,5,43,0
4648,23/02/2024,47,35,40,45,49,37,0
4649,23/02/2024,49,34,6,10,30,15,0
4650,23/02/2024,45,36,27,40,49,9,0
4651,23/02/2024,28,33,2,58,39,48,0
4652,23/02/2024,30,5,35,10,60,15,0
4653,23/02/2024,41,51,17,60,28,14,0
4654,23/02/2024,24,30,6,31,49,16,0
4655,23/02/2024,4,12,10,9,40,51,0
4656,23/02/2024,28,41,6,52,55,7,0
4657,23/02/2024,11,16,45,30,3,21,0
4658,23/02/2024,49,60,10,14,48,17,0
4659,23/02/2024,12,40,2,53,32,18,0
4660,23/02/2024,31,48,25,17,46,27,0
4661,23/02/2024,24,53,56,30,55,18,0
4662,23/02/2024,29,19,7,27,10,45,0
4663,23/02/2024,8,41,47,15,39,56,0
4664,23/02/2024,1,32,14,35,46,53,0
4665,23/02/2024,58,24,48,33,37,52,0
4666,23/02/2024,30,6,5,13,34,47,0
4667,23/02/2024,20,56,35,17,49,1,0
4668,23/02/2024,58,33,19,56,18,11,0
4669,23/02/2024,20,12,41,32,55,16,0
4670,23/02/2024,2,33,26,29,25,58,0
4671,23/02/2024,6,21,53,54,51,18,0
4672,23/02/2024,37,38,19,55,20,41,0
4673,23/02/2024,16,9,6,43,25,11,0
4674,23/02/2024,8,1,24,15,28,43,0
4675,23/02/2024,24,12,22,30,55,38,0
4676,23/02/2024,13,18,11,32,21,24,0
4677,23/02/2024,25,32,58,7,43,42,0
4678,23/02/2024,5,44,38,17,4,3,0
4679,23/02/2024,42,34,41,11,38,9,0
4680,23/02/2024,54,22,5,21,37,2,0
4681,23/02/2024,53,44,37,46,16,15,0
4682,23/02/2024,28,20,17,59,22,48,0
4683,23/02/2024,22,25,49,52,37,2,0
